,id,app_or_website,customer_collects,customer_segmentation,is_a_repeat_order,lead_time,n_customer_notes,n_items_above_quantity_10,n_listed_addresses,n_listed_payment_methods,n_previous_cancelled_orders,n_previous_completed_orders,n_small_items,payment_type,slot_date,store_number,total_price,predicted_status
450,TID01111,website,0.0,group_4,0.0,8.78463022768243,2.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-16 00:00:00,id_84,59.1115307017795,Not_Canceled
451,TID02313,app,0.0,group_1,0.0,25.62669767728586,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-16 00:00:00,id_77,51.42898851714119,Not_Canceled
452,TID19635,app,0.0,group_1,0.0,74.8741626114864,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-16 00:00:00,id_80,46.157735510055225,Not_Canceled
453,TID02115,website,0.0,group_1,0.0,9.125693296919824,0.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-10 00:00:00,id_35,53.81806848353668,Not_Canceled
454,TID24700,website,0.0,group_1,0.0,136.27022652848996,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-08-03 00:00:00,id_91,54.4966494719206,Canceled
455,TID08570,website,0.0,group_4,0.0,20.442883018837,1.0,0.0,1.0,1.0,0.0,0.0,4.0,debit,2019-12-05 00:00:00,id_88,74.84847915951605,Canceled
456,TID10598,website,0.0,group_1,0.0,183.82097642195265,2.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-24 00:00:00,id_81,54.4966494719206,Not_Canceled
457,TID25349,app,0.0,group_1,0.0,90.48362392053834,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-07 00:00:00,id_66,48.80522502076072,Not_Canceled
458,TID06656,website,0.0,group_4,0.0,68.18747533890333,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-25 00:00:00,id_56,75.31437462503789,Not_Canceled
459,TID19252,website,0.0,group_1,0.0,35.904000733595,2.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-02 00:00:00,id_39,71.14795387333498,Not_Canceled
460,TID20903,website,0.0,group_1,0.0,30.961932663895183,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-23 00:00:00,id_55,61.53319444063856,Not_Canceled
461,TID31216,app,0.0,group_1,0.0,104.59122618291718,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-19 00:00:00,id_21,46.157735510055225,Not_Canceled
462,TID35178,website,0.0,group_1,0.0,179.9343490462588,2.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-03 00:00:00,id_49,41.591912013027454,Not_Canceled
463,TID01337,whoosh,1.0,group_4,,13.75556504971262,1.0,0.0,1.0,,0.0,6.0,1.0,debit,2019-09-05 00:00:00,id_29,68.74592727043351,Not_Canceled
464,TID00274,website,0.0,group_2,0.0,215.86303622923197,3.0,2.0,3.0,0.0,0.0,0.0,3.0,debit,2019-09-30 00:00:00,id_61,50.81706784228022,Not_Canceled
465,TID15682,website,0.0,group_4,0.0,81.77150729770337,1.0,2.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-14 00:00:00,id_29,82.27100972535526,Not_Canceled
466,TID30663,website,1.0,group_4,0.0,141.1524849380702,2.0,1.0,1.0,3.0,0.0,0.0,2.0,debit,2019-08-13 00:00:00,id_47,92.6442905645228,Not_Canceled
467,TID30329,website,0.0,group_2,0.0,257.8700518009631,3.0,2.0,2.0,1.0,0.0,0.0,5.0,debit,2019-12-05 00:00:00,id_24,45.31057741904597,Not_Canceled
468,TID23928,app,0.0,group_4,0.0,40.34688689163272,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-18 00:00:00,id_38,57.2792313903951,Not_Canceled
469,TID14231,telephone,0.0,group_1,,4.817653227804158,4.0,0.0,1.0,,0.0,4.0,2.0,debit,2019-08-01 00:00:00,id_45,0.0,Not_Canceled
470,TID23838,app,0.0,group_1,0.0,46.52867300323778,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-20 00:00:00,id_27,46.157735510055225,Not_Canceled
471,TID33385,app,0.0,group_1,0.0,34.882500579284525,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-26 00:00:00,id_81,51.42898851714119,Not_Canceled
472,TID27775,website,0.0,group_4,0.0,55.27544552013646,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-10 00:00:00,id_44,70.88064114881571,Canceled
473,TID13108,app,0.0,group_1,0.0,157.66969870255346,2.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-05 00:00:00,id_85,49.2002612542528,Not_Canceled
474,TID22785,app,0.0,group_1,0.0,105.19006458099724,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-09-19 00:00:00,id_25,43.48472044988809,Not_Canceled
475,TID11884,whoosh,1.0,group_1,,7.015015891762432,0.0,0.0,1.0,,3.0,20.0,1.0,debit,2019-10-17 00:00:00,id_18,41.8678098117921,Not_Canceled
476,TID31108,website,0.0,group_4,0.0,267.4466335117216,0.0,1.0,1.0,3.0,0.0,0.0,1.0,debit,2019-12-08 00:00:00,id_79,69.98837127799601,Canceled
477,TID16730,app,0.0,group_1,0.0,276.8112862110367,1.0,2.0,1.0,2.0,0.0,0.0,5.0,credit,2019-08-13 00:00:00,id_20,53.584638989242286,Canceled
478,TID28065,website,0.0,,0.0,6.793098005475168,1.0,0.0,1.0,1.0,0.0,0.0,0.0,debit,2019-09-17 00:00:00,id_33,0.0,Not_Canceled
479,TID04521,website,0.0,group_1,0.0,120.49672046760288,1.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-01 00:00:00,id_91,73.98897124464835,Canceled
480,TID21760,whoosh,1.0,group_1,,13.094212798522276,0.0,1.0,1.0,,0.0,1.0,2.0,debit,2019-08-13 00:00:00,id_80,41.8678098117921,Not_Canceled
481,TID04439,website,0.0,group_4,0.0,78.88003402461946,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-12-04 00:00:00,id_24,66.70009749694911,Not_Canceled
482,TID25478,app,0.0,group_1,0.0,36.16421808373109,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_54,61.71569030214479,Not_Canceled
483,TID34670,whoosh,0.0,group_1,,5.140169250594518,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-10-03 00:00:00,id_85,61.71569030214479,Not_Canceled
484,TID34187,website,0.0,group_1,0.0,22.2184410144194,3.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-08 00:00:00,id_57,70.23641452071125,Not_Canceled
485,TID25064,website,0.0,group_2,0.0,92.26447180920827,2.0,1.0,3.0,0.0,0.0,0.0,1.0,debit,2019-10-06 00:00:00,id_81,49.59476966359267,Not_Canceled
486,TID07890,website,0.0,group_1,0.0,81.14441888850355,1.0,0.0,2.0,2.0,0.0,0.0,4.0,credit,2019-11-14 00:00:00,id_22,85.13616261532752,Canceled
487,TID05004,app,0.0,group_1,0.0,13.317515382355207,0.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-26 00:00:00,id_83,46.157735510055225,Not_Canceled
488,TID19151,app,0.0,group_1,0.0,16.10254331261593,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-10-24 00:00:00,id_56,46.157735510055225,Not_Canceled
489,TID24549,app,0.0,group_1,0.0,64.8214334742211,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-30 00:00:00,id_69,49.2002612542528,Not_Canceled
490,TID20604,app,0.0,group_1,0.0,57.5755922645745,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-18 00:00:00,id_22,46.157735510055225,Not_Canceled
491,TID31130,app,0.0,group_4,0.0,77.63377760130427,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-17 00:00:00,id_88,59.15236651638182,Not_Canceled
492,TID07732,website,0.0,group_1,0.0,-0.065280268078156,1.0,0.0,1.0,2.0,0.0,0.0,1.0,credit,2019-12-04 00:00:00,id_90,62.34865757917944,Not_Canceled
493,TID29699,website,0.0,group_4,0.0,81.44172056175245,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-03 00:00:00,id_8,49.01071007703119,Not_Canceled
494,TID16049,app,0.0,group_1,0.0,2.484246192886732,0.0,2.0,1.0,1.0,0.0,0.0,1.0,debit,2019-10-21 00:00:00,id_70,48.27767928188303,Canceled
495,TID28391,whoosh,0.0,group_1,,4.383503134348847,0.0,1.0,1.0,,0.0,1.0,0.0,debit,2019-08-27 00:00:00,id_27,40.78410635535322,Not_Canceled
496,TID10295,app,0.0,group_1,0.0,92.3577262439927,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-19 00:00:00,id_59,54.03060159521941,Not_Canceled
497,TID12735,app,0.0,group_1,0.0,17.32579345612194,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-17 00:00:00,id_78,51.42898851714119,Not_Canceled
498,TID04981,website,,group_1,0.0,73.12282622029717,1.0,2.0,1.0,2.0,0.0,0.0,5.0,credit,2019-11-27 00:00:00,id_68,53.14325228876741,Not_Canceled
499,TID25562,website,0.0,group_1,0.0,16.64252778136282,1.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-17 00:00:00,id_99,80.3499589860466,Canceled
500,TID21267,website,0.0,group_4,0.0,83.02114785571183,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-12-03 00:00:00,id_5,62.02471344118706,Not_Canceled
501,TID00167,website,0.0,group_4,0.0,80.77954587289418,1.0,2.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-14 00:00:00,id_60,82.27100972535526,Canceled
502,TID24067,app,0.0,group_1,0.0,36.72956400337056,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_46,56.61145454534141,Not_Canceled
503,TID25646,whoosh,0.0,group_1,,0.1889550508692375,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-09-04 00:00:00,id_68,88.70095132428825,Not_Canceled
504,TID30576,website,0.0,group_1,0.0,260.4764252454996,3.0,2.0,2.0,2.0,0.0,0.0,5.0,debit,2019-09-29 00:00:00,id_52,63.57608473824714,Not_Canceled
505,TID24541,website,0.0,group_1,0.0,86.64762574410877,2.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-08 00:00:00,id_31,43.232072672260685,Not_Canceled
506,TID29035,website,0.0,group_1,0.0,44.13202583308137,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-17 00:00:00,id_17,96.59244937676549,Not_Canceled
507,TID18055,website,0.0,group_1,0.0,62.137610799442456,3.0,0.0,2.0,2.0,0.0,0.0,4.0,debit,2019-10-24 00:00:00,id_42,53.20040729831208,Not_Canceled
508,TID04803,app,,group_1,0.0,87.77365905411739,0.0,2.0,2.0,2.0,0.0,0.0,1.0,debit,2019-11-24 00:00:00,id_66,54.03060159521941,Not_Canceled
509,TID06646,app,0.0,group_1,0.0,36.46614254582395,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_68,61.71569030214479,Not_Canceled
510,TID04545,app,0.0,group_1,0.0,53.38389157309484,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-06 00:00:00,id_21,56.61145454534141,Not_Canceled
511,TID22064,website,0.0,group_1,0.0,268.5881933617708,1.0,2.0,1.0,2.0,0.0,0.0,8.0,debit,2019-09-25 00:00:00,id_77,42.28379117528591,Not_Canceled
512,TID12499,website,0.0,group_1,0.0,84.66848191545859,0.0,1.0,1.0,1.0,0.0,0.0,1.0,debit,2019-11-10 00:00:00,id_47,58.150521024306194,Canceled
513,TID34776,website,,group_1,0.0,169.2786123698288,2.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-04 00:00:00,id_86,54.52252146250021,Not_Canceled
514,TID18273,website,,group_4,0.0,64.26494162186421,1.0,2.0,1.0,3.0,0.0,0.0,3.0,debit,2019-09-22 00:00:00,id_54,64.06493473088574,Not_Canceled
515,TID12977,website,0.0,group_1,0.0,287.8498659128478,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-06 00:00:00,id_42,59.32586617379906,Canceled
516,TID00065,website,,group_1,0.0,140.0659558778937,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-10 00:00:00,id_86,68.6463697250727,Not_Canceled
517,TID07596,website,0.0,group_1,0.0,18.50441169417575,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-12-08 00:00:00,id_40,64.49279512184891,Canceled
518,TID23513,whoosh,0.0,group_1,,-0.439012670813189,0.0,1.0,1.0,,0.0,0.0,2.0,debit,2019-09-07 00:00:00,id_21,74.67671075663941,Not_Canceled
519,TID04552,app,0.0,group_1,0.0,58.3200657630488,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-27 00:00:00,id_81,46.157735510055225,Not_Canceled
520,TID24079,website,0.0,group_4,0.0,70.50335997945339,3.0,2.0,1.0,1.0,0.0,0.0,4.0,debit,2019-08-19 00:00:00,id_7,92.6442905645228,Not_Canceled
521,TID00614,website,0.0,group_1,0.0,1.445550939655265,1.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-29 00:00:00,id_94,59.51457823083735,Not_Canceled
522,TID19658,website,0.0,group_1,0.0,119.64416986336202,1.0,2.0,1.0,2.0,0.0,0.0,5.0,debit,2019-08-19 00:00:00,id_68,56.51374638719137,Not_Canceled
523,TID31042,app,0.0,group_1,0.0,157.38418529600537,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-15 00:00:00,id_38,42.40791340221634,Not_Canceled
524,TID24212,app,0.0,group_1,0.0,66.97781417493765,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-09 00:00:00,id_64,46.157735510055225,Not_Canceled
525,TID06989,website,0.0,group_4,0.0,13.061414491466554,2.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-08-30 00:00:00,id_17,100.02779199982304,Not_Canceled
526,TID00747,website,0.0,group_4,0.0,25.15192450895012,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-20 00:00:00,id_90,73.36416347373977,Not_Canceled
527,TID35651,website,0.0,group_4,0.0,66.79550585582167,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-26 00:00:00,id_30,83.62137334127559,Not_Canceled
528,TID08429,app,0.0,group_1,0.0,267.48985624513097,0.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-16 00:00:00,id_52,49.2002612542528,Not_Canceled
529,TID19762,website,1.0,group_1,0.0,132.3663484918249,3.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-28 00:00:00,id_72,97.68664816705386,Not_Canceled
530,TID02574,website,0.0,group_1,0.0,161.87599167295087,0.0,2.0,2.0,2.0,0.0,0.0,5.0,debit,2019-12-03 00:00:00,id_11,88.0138265771589,Canceled
531,TID26005,whoosh,1.0,group_1,,3.0595829341136263,0.0,1.0,1.0,,0.0,0.0,0.0,debit,2019-08-27 00:00:00,id_95,83.00934512488688,Not_Canceled
532,TID11262,app,0.0,group_1,0.0,206.18542814791687,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-12-07 00:00:00,id_38,56.61145454534141,Canceled
533,TID29410,website,0.0,group_1,0.0,37.54439369829273,1.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-12-04 00:00:00,id_46,63.63659507031624,Not_Canceled
534,TID15551,website,0.0,group_1,0.0,40.89664981464527,0.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2019-08-05 00:00:00,id_70,64.14047421146486,Not_Canceled
535,TID22686,app,0.0,group_1,0.0,12.121599352304845,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-04 00:00:00,id_38,56.61145454534141,Not_Canceled
536,TID01919,website,0.0,group_4,0.0,33.49563007151921,1.0,1.0,1.0,3.0,0.0,0.0,1.0,debit,2019-09-22 00:00:00,id_77,96.0422144110957,Not_Canceled
537,TID10496,website,0.0,group_4,0.0,2.188112319381992,0.0,1.0,1.0,1.0,0.0,0.0,3.0,debit,2019-11-01 00:00:00,id_91,59.866233748291776,Not_Canceled
538,TID05976,website,0.0,group_1,0.0,31.37922300831804,0.0,2.0,1.0,1.0,0.0,0.0,0.0,debit,2019-11-11 00:00:00,id_88,57.12524506439994,Not_Canceled
539,TID09042,app,0.0,group_1,0.0,36.493292782272185,0.0,0.0,2.0,2.0,0.0,0.0,3.0,debit,2019-11-13 00:00:00,id_79,51.455111833244814,Not_Canceled
540,TID09642,website,0.0,group_1,0.0,36.4036188350012,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-16 00:00:00,id_95,61.208533283227176,Canceled
541,TID09024,website,0.0,,0.0,74.1770382050673,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-12-02 00:00:00,id_94,76.29852198355896,Not_Canceled
542,TID08853,app,0.0,group_1,0.0,157.88044895040133,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-15 00:00:00,id_39,42.40791340221634,Not_Canceled
543,TID02842,website,0.0,group_4,0.0,3.098285309874013,1.0,0.0,1.0,3.0,0.0,0.0,1.0,debit,2019-09-22 00:00:00,id_17,87.3975096637541,Not_Canceled
544,TID35784,website,0.0,group_6,0.0,192.35818760239488,0.0,0.0,2.0,2.0,0.0,0.0,3.0,debit,2019-12-06 00:00:00,id_93,88.79631431804954,Canceled
545,TID29912,website,0.0,group_1,0.0,79.63482145222102,1.0,2.0,2.0,1.0,0.0,0.0,5.0,credit,2019-11-27 00:00:00,id_54,53.14325228876741,Not_Canceled
546,TID01503,app,0.0,group_1,0.0,142.49836712154806,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-02 00:00:00,id_78,59.17278265513691,Not_Canceled
547,TID19361,app,0.0,group_1,0.0,44.71678007313389,0.0,0.0,1.0,3.0,0.0,0.0,2.0,debit,2019-11-15 00:00:00,id_24,58.20170511648183,Not_Canceled
548,TID03424,whoosh,1.0,group_1,,1.103226458880905,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-09-18 00:00:00,id_62,41.8678098117921,Not_Canceled
549,TID31078,app,0.0,group_1,0.0,217.3381593828624,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-09 00:00:00,id_58,49.2002612542528,Canceled
550,TID25040,app,0.0,group_1,0.0,35.649086525915145,0.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-11-14 00:00:00,id_9,42.40791340221634,Not_Canceled
551,TID28286,website,0.0,group_1,0.0,248.25484391241795,2.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_51,50.58138695531356,Not_Canceled
552,TID20122,app,0.0,group_1,0.0,199.11448295050585,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-12 00:00:00,id_10,42.40791340221634,Not_Canceled
553,TID14476,website,0.0,group_1,0.0,201.4360429898819,3.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-09 00:00:00,id_80,42.83917486766576,Not_Canceled
554,TID19244,website,0.0,group_1,0.0,43.079595883334406,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-15 00:00:00,id_83,58.20170511648183,Not_Canceled
555,TID35252,website,0.0,group_6,0.0,176.51333385759037,3.0,1.0,3.0,2.0,0.0,0.0,3.0,debit,2019-10-01 00:00:00,id_22,93.391720229006,Not_Canceled
556,TID22772,website,0.0,group_1,0.0,35.16036721847309,2.0,2.0,1.0,2.0,0.0,0.0,0.0,debit,2019-09-02 00:00:00,id_60,67.74925608822006,Not_Canceled
557,TID34073,website,0.0,group_1,0.0,4.288286160304512,1.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2019-12-03 00:00:00,id_12,58.150521024306194,Not_Canceled
558,TID21539,website,0.0,group_4,0.0,35.532396235074515,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-09 00:00:00,id_82,81.31869677743313,Canceled
559,TID13608,website,0.0,group_1,0.0,286.8147376114045,2.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-16 00:00:00,id_92,47.90782574381023,Not_Canceled
560,TID34460,website,0.0,group_6,0.0,95.83454627305916,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_78,103.19703039317972,Not_Canceled
561,TID19714,website,0.0,group_4,0.0,97.27070689196536,2.0,1.0,1.0,2.0,0.0,0.0,4.0,credit,2019-12-03 00:00:00,id_56,80.59717280628898,Not_Canceled
562,TID00386,website,0.0,group_1,0.0,59.30418736085453,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-10 00:00:00,id_94,44.07507465031619,Not_Canceled
563,TID27949,website,0.0,group_1,0.0,109.50096543745131,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-15 00:00:00,id_28,73.98897124464835,Not_Canceled
564,TID34668,website,0.0,group_4,0.0,61.872668551460485,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-13 00:00:00,id_81,67.00013766493987,Not_Canceled
565,TID09733,website,0.0,group_4,0.0,10.7822483955048,1.0,1.0,1.0,1.0,0.0,0.0,1.0,debit,2019-09-10 00:00:00,id_73,74.62762188535689,Canceled
566,TID21034,app,0.0,group_1,0.0,154.23279459544747,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-11-07 00:00:00,id_96,42.40791340221634,Canceled
567,TID33532,app,0.0,group_1,0.0,225.8241349806258,1.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-06 00:00:00,id_63,43.48472044988809,Not_Canceled
568,TID05929,app,0.0,group_1,0.0,26.67014748536499,0.0,0.0,1.0,2.0,0.0,0.0,4.0,credit,2019-10-23 00:00:00,id_49,64.24117034196198,Canceled
569,TID27639,website,0.0,group_4,0.0,140.67730590104702,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-31 00:00:00,id_30,90.5099234233776,Not_Canceled
570,TID31074,website,0.0,group_1,0.0,30.176887160972008,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-25 00:00:00,id_47,53.97877714182188,Not_Canceled
571,TID09973,app,0.0,group_1,0.0,202.23533228808688,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-15 00:00:00,id_40,52.53469284695778,Canceled
572,TID23065,website,,group_1,0.0,28.72015182050881,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-06 00:00:00,id_2,54.538043672676416,Canceled
573,TID06086,website,0.0,group_1,0.0,25.52688968982192,2.0,1.0,1.0,2.0,0.0,0.0,2.0,credit,2019-09-24 00:00:00,id_83,98.15562712039235,Not_Canceled
574,TID33446,website,,group_1,0.0,137.24886530361863,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-03 00:00:00,id_71,57.2792313903951,Not_Canceled
575,TID31929,website,0.0,group_4,0.0,183.9805343394569,3.0,1.0,1.0,3.0,0.0,0.0,3.0,debit,2019-09-24 00:00:00,id_43,73.54628600910878,Canceled
576,TID07428,website,,group_1,0.0,273.89339238156407,2.0,0.0,1.0,2.0,0.0,0.0,0.0,debit,2019-10-12 00:00:00,id_89,0.0,Not_Canceled
577,TID01509,whoosh,0.0,group_4,,6.923707009911695,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-10-16 00:00:00,id_47,56.09688344962229,Not_Canceled
578,TID18966,website,0.0,group_1,0.0,6.7557537337913125,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-26 00:00:00,id_42,53.17442901978367,Not_Canceled
579,TID00594,website,,group_1,0.0,135.9978594866605,1.0,2.0,2.0,1.0,0.0,0.0,4.0,debit,2019-10-24 00:00:00,id_33,46.50862501064244,Not_Canceled
580,TID07306,app,0.0,group_1,0.0,3.73762902251889,0.0,1.0,1.0,1.0,0.0,0.0,1.0,debit,2019-08-27 00:00:00,id_72,56.61145454534141,Not_Canceled
581,TID16871,website,0.0,group_1,0.0,6.330808165413463,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-10 00:00:00,id_39,67.76921350963146,Not_Canceled
582,TID06472,website,,group_1,0.0,57.18670041918699,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-07 00:00:00,id_91,61.10701759671552,Not_Canceled
583,TID07159,website,0.0,group_6,0.0,17.66265409395343,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-12-08 00:00:00,id_21,111.14186095507849,Canceled
584,TID26619,app,0.0,group_1,0.0,35.93695456309526,2.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-05 00:00:00,id_93,42.13800524296774,Not_Canceled
585,TID21468,website,0.0,group_1,0.0,27.431759829190657,1.0,2.0,1.0,1.0,0.0,0.0,3.0,debit,2019-10-14 00:00:00,id_16,80.67470379648599,Not_Canceled
586,TID22065,website,0.0,group_1,0.0,140.74819237138652,3.0,2.0,1.0,2.0,0.0,0.0,5.0,debit,2019-08-27 00:00:00,id_71,74.11677520658836,Not_Canceled
587,TID19988,app,0.0,group_1,0.0,315.4762333132189,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-09 00:00:00,id_70,33.61475808547042,Canceled
588,TID20617,app,0.0,group_5,0.0,6.57828590745916,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-07 00:00:00,id_57,96.27742239813216,Canceled
589,TID27351,website,0.0,group_1,0.0,51.93195114699491,3.0,1.0,2.0,2.0,0.0,0.0,5.0,debit,2019-11-26 00:00:00,id_65,61.91835758505203,Not_Canceled
590,TID19175,app,0.0,group_1,0.0,296.53936722618187,0.0,0.0,1.0,1.0,0.0,0.0,4.0,credit,2019-08-29 00:00:00,id_74,57.12524506439994,Canceled
591,TID04365,app,0.0,group_1,0.0,99.15486184573248,1.0,0.0,1.0,2.0,0.0,0.0,4.0,credit,2019-09-05 00:00:00,id_37,79.07306831290836,Not_Canceled
592,TID00225,website,0.0,group_1,0.0,46.06620552983945,1.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-26 00:00:00,id_48,53.61577271660048,Not_Canceled
593,TID16809,whoosh,0.0,group_4,,1.7021366334935906,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-10-17 00:00:00,id_49,60.70067185643273,Not_Canceled
594,TID09651,website,0.0,group_1,0.0,232.4953309376432,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-30 00:00:00,id_55,41.61356200872048,Not_Canceled
595,TID10139,app,0.0,group_1,0.0,269.8583791223957,0.0,2.0,1.0,1.0,0.0,0.0,3.0,debit,2019-12-06 00:00:00,id_20,43.48472044988809,Not_Canceled
596,TID04247,app,0.0,group_1,0.0,48.64363241651319,0.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-10 00:00:00,id_35,46.157735510055225,Not_Canceled
597,TID06811,whoosh,1.0,group_1,,93.64341246114896,1.0,1.0,1.0,,0.0,0.0,3.0,debit,2019-10-15 00:00:00,id_94,89.24905350489998,Not_Canceled
598,TID08449,app,0.0,group_1,0.0,6.045164206307565,1.0,1.0,1.0,3.0,0.0,0.0,0.0,debit,2019-09-03 00:00:00,id_28,75.65735632309772,Not_Canceled
599,TID16347,website,,group_1,0.0,2.569432639379672,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-11-10 00:00:00,id_96,63.73742421442466,Not_Canceled
600,TID10447,website,0.0,group_1,0.0,13.005744060468045,2.0,2.0,1.0,2.0,0.0,0.0,4.0,debit,2019-11-25 00:00:00,id_89,53.20040729831208,Not_Canceled
